# The groups of orthologs are given as matrix with group per row
# and one genome per tab-separated column. Numbers refer to
# entry number as listed in the file "Map-SeqNum-id.map.
# Alternatively, use the OrthologousGroup.txt representation.
Aphidoletes_aphidimyza_AA	Bibio_marci_AA	Bradysia_corophila_AA	Contarinia_nasturtii_AA	Dilophus_febrilis_AA	Drosophila_melanogaster_AA	Plecia_longiforceps_AA	Pseudolycoriella_hygida_AA	Resseliella_maxima_AA	Sitodiplosis_mosellana_AA
16983	0	18124	7973	0	0	0	0	0	753
16962	0	18118	7965	0	0	0	0	0	743
16964	0	18080	7944	0	0	0	0	0	744
16963	0	18093	7950	0	0	0	0	0	773
12375	14349	18007	0	0	18141	0	0	13284	0
2579	10357	15580	12404	9872	23193	9247	4039	13959	25932
16979	0	18089	7951	0	0	0	0	0	772
16653	14005	8127	2420	13895	1049	1249	15081	7138	4338
16965	0	18090	7945	0	0	0	0	0	747
309	1809	6656	18676	1489	23258	0	5127	9252	22163
16952	0	18078	7952	0	0	0	0	0	766
9857	19537	21392	1965	17734	16101	5649	2061	1076	20429
0	19534	21393	1964	0	4649	0	0	0	20428
0	0	0	1963	0	26570	0	0	0	20427
0	0	0	1961	0	26571	0	0	0	20426
0	0	0	1960	0	0	0	0	0	20425
11226	8078	25585	4699	7348	20574	10715	11292	7724	15670
0	1927	6467	0	1101	9669	0	0	0	0
16301	5149	4896	11226	0	10234	0	422	12028	2390
0	0	146	23811	0	1101	0	0	0	23654
6445	13367	11782	9937	11753	9575	4509	4367	12919	28939
16967	0	18092	7977	0	0	0	0	0	727
0	0	15216	20462	0	3991	0	0	0	7767
0	0	131	23790	0	1064	0	0	0	23619
0	0	147	23789	0	1098	0	0	0	23623
16973	0	18108	7978	0	0	0	0	0	777
16654	0	0	2421	13902	1050	0	0	0	4344
16990	0	18084	0	0	0	0	0	0	748
0	0	0	3229	0	8557	0	0	0	20228
0	0	118	23794	0	1078	0	0	0	23622
12303	0	0	0	0	7502	0	0	0	7955
3924	10792	372	4809	10029	0	3198	0	5520	10487
3926	10798	419	4808	0	0	0	0	0	10477
13369	15337	9636	2435	13874	1032	1835	16616	2450	8028
16953	0	18087	0	0	0	0	0	0	750
15789	2054	12899	11162	3657	14881	8557	4153	480	3347
16851	0	1674	9244	0	9666	0	0	12223	3224
16852	0	1675	9242	0	13808	0	0	0	3223
16853	0	1676	9241	0	13810	0	0	0	3222
0	0	1677	9240	0	13812	0	0	0	3221
16956	0	18114	0	0	0	0	0	0	746
4030	0	0	10506	0	0	0	0	0	21513
11139	5483	20903	15283	7416	21985	10525	0	9669	21268
14703	0	8427	12020	0	2104	0	13221	5057	10498
16987	0	18073	0	0	0	0	0	0	737
0	5490	20902	15282	7422	29752	0	0	0	21267
0	0	4387	0	0	0	0	0	0	12519
4024	0	0	9988	8912	0	0	0	4954	21257
16655	0	0	2422	13906	3198	0	0	0	4351
0	0	143	23788	0	1079	0	0	0	23628
0	0	0	2423	0	3199	0	0	0	4356
16977	0	18102	0	0	0	0	0	0	740
0	0	23960	3052	0	4076	0	0	0	4397
330	19710	18186	23376	17750	4627	5699	0	14787	19562
3925	10785	399	4810	0	0	0	0	0	10506
16984	0	18074	0	0	0	0	0	0	734
0	0	1678	9245	0	22833	0	0	0	3227
0	0	23952	3051	0	18509	0	0	0	4396
0	0	0	9239	0	13811	0	0	0	3226
0	0	0	9238	0	0	0	0	0	3225
0	0	0	9246	0	0	0	0	0	3229
16951	0	18079	0	0	0	0	0	0	732
0	0	149	23806	0	1070	0	0	0	23635
0	8406	13668	0	6390	20319	0	0	0	0
16989	0	18076	0	0	0	0	0	0	730
16966	0	18085	0	0	0	0	0	0	768
0	0	145	23801	0	1071	0	0	0	23614
0	0	139	23803	0	1097	0	0	0	23615
0	0	23959	3050	0	7523	0	0	0	4385
0	0	0	0	0	25244	0	0	0	5843
0	0	0	0	0	15129	0	0	0	5841
0	0	135	23814	0	1102	0	0	0	23657
16133	3461	4484	12010	1454	0	8560	5495	11979	1939
15945	1382	2222	8749	4632	17844	7884	0	11244	8659
0	0	123	23813	0	5308	0	0	0	23652
16134	0	4485	12011	1461	0	0	0	0	1940
4386	10230	12535	21018	9381	1242	0	0	1573	29208
0	0	150	23817	0	1074	0	0	0	23636
8402	210	1876	4098	2342	13109	6931	6779	8976	21165
16975	0	18110	0	0	0	0	0	0	762
0	338	24108	0	2197	21017	8246	13795	0	0
0	0	125	23802	0	1085	0	0	0	23618
16988	0	18082	0	0	0	0	0	0	738
8133	0	9540	4463	6817	0	11322	933	5288	15645
4387	0	0	21019	9387	28804	0	0	0	29226
6447	13368	11773	9938	11761	22642	0	0	0	28958
9070	0	26685	2285	0	0	0	9261	14153	27641
16985	0	18123	0	0	0	0	0	0	735
10233	182	3538	16640	4196	8582	6791	0	9193	27392
3437	8693	19118	229	0	3211	0	0	5930	25702
16986	0	18083	0	0	0	0	0	0	733
1131	16727	23884	21358	16848	3571	3435	15387	0	16892
3330	6641	25215	20040	0	8719	0	8334	13879	25060
0	0	23953	3044	0	4077	0	0	0	4404
4389	0	0	21021	9393	28805	0	0	0	29217
4388	0	0	0	9378	1243	0	0	0	29198
4383	0	0	0	0	0	0	0	0	29189
10952	1150	5898	16932	4563	6280	5865	6632	284	28522
0	18910	8750	6339	0	15376	0	13098	13828	23822
10234	188	0	0	0	21063	0	0	0	27390
10953	0	5895	16933	4570	14510	0	0	0	28523
0	8417	13683	0	6394	0	0	0	0	0
1903	5182	11975	7760	5924	0	9602	11396	9144	25691
16971	0	18088	0	0	0	0	0	0	731
0	0	148	23797	0	1092	0	0	0	23627
0	0	11976	7753	0	0	0	0	0	25690
0	0	0	7745	0	0	0	0	0	25689
16981	0	18103	0	0	0	0	0	0	729
6446	13370	11797	9941	0	3632	0	0	0	28947
5813	13203	12863	22308	9628	13697	0	0	0	0
0	0	23958	3046	0	3075	0	0	0	4402
16969	0	0	0	0	0	0	0	0	728
0	0	157	23804	0	1108	0	0	0	23631
0	0	122	23792	0	1077	0	0	0	23617
0	0	0	8571	2372	3812	0	0	0	5258
16982	0	0	0	0	0	0	0	0	725
16974	0	0	0	0	0	0	0	0	724
3927	0	428	0	0	0	0	0	0	10497
0	0	130	23795	0	1094	0	0	0	23616
0	16216	27220	0	12424	15017	0	0	0	0
0	0	0	6341	0	0	0	0	0	23820
0	0	0	6340	0	0	0	0	0	23819
0	0	0	3231	0	1157	0	0	0	20229
0	0	0	9247	0	0	0	0	0	3235
0	0	137	23818	0	1091	0	0	0	23629
10954	0	5890	16934	0	0	0	0	0	28524
0	0	153	23805	0	1066	0	0	0	23659
8498	2053	4214	1461	3506	3815	8870	5385	9579	26833
15330	4047	22472	11970	3453	1329	7093	5998	484	3376
7092	0	14400	22272	0	0	0	3973	0	14868
0	0	141	23819	0	5299	0	0	0	23630
4384	0	0	0	0	0	0	0	0	29168
8497	2060	4215	1462	3511	24007	0	0	0	26834
15331	0	0	11971	0	16885	0	0	0	3375
0	0	0	6342	0	0	0	0	0	23843
10955	0	5897	16935	0	0	0	0	0	28525
3524	13301	25640	22504	0	0	3538	0	87	0
8499	0	0	1463	0	0	0	0	0	26835
0	4120	2445	20213	419	0	0	8054	0	8980
9031	3197	3350	3467	0	13445	0	7981	7426	27341
4723	10302	15600	12853	0	9884	0	0	12994	13000
0	0	0	4466	0	5621	0	0	0	15653
0	0	0	4465	0	20857	0	0	0	15652
0	0	0	4464	0	30296	0	0	0	15651
4382	0	0	0	0	0	0	0	0	29179
5817	0	12862	22306	0	13698	0	0	0	0
4724	0	15597	12852	0	9883	0	0	0	13008
0	0	23956	3049	0	7522	0	0	0	4403
4725	0	15601	12854	0	30538	0	0	0	13031
0	0	19028	0	0	0	0	0	0	13558
4726	0	15596	12850	0	28862	0	0	0	12986
5812	0	0	22309	0	30695	0	0	0	0
0	3208	3352	3470	0	15740	0	0	0	27344
0	3220	3348	3469	0	9487	0	0	0	27343
0	3179	3349	3468	0	9486	0	0	0	27342
0	0	0	4467	0	0	0	0	0	15659
6968	0	15008	19456	0	0	0	0	4757	31418
0	0	158	23808	0	8033	0	0	0	23644
0	0	23961	3048	0	7524	0	0	0	4433
5816	0	0	22310	0	13699	0	0	0	0
0	0	15003	19453	0	0	0	0	0	31410
0	0	15004	19457	0	0	0	0	0	31444
0	0	15005	19454	0	0	0	0	0	31430
5815	0	0	22312	0	30696	0	0	0	0
6448	0	11789	9940	0	9574	0	0	0	0
0	8283	11718	0	0	0	0	0	0	0
3526	18233	19891	22287	15138	1401	0	9222	12585	0
0	0	15010	19458	0	0	0	0	0	31450
14511	1032	2343	12945	1517	24547	6177	8029	3323	9913
0	0	15006	19459	0	0	0	0	0	31467
0	0	0	23132	14804	0	2539	14738	0	0
0	0	126	23793	0	1106	0	0	0	23649
0	0	0	10636	0	0	0	0	0	2924
0	0	9729	0	0	0	0	14491	0	30733
10850	0	21430	3388	0	8809	0	9718	265	20499
11030	8218	10698	3514	6391	12587	11089	11176	316	20979
0	0	15007	19460	0	0	0	0	0	31462
11031	8193	10704	3524	6407	12588	0	0	0	0
0	0	0	8572	2390	16200	0	0	0	5261
6759	11672	25828	8065	0	6532	0	0	11181	15207
0	0	15011	19461	0	0	0	0	0	31473
9858	4781	2662	1337	1424	30536	0	7059	1073	20416
0	0	120	23787	0	1089	0	0	0	23648
15660	4414	3975	15972	4433	6658	7994	6354	11417	10340
0	0	0	8573	2382	0	0	0	0	5257
10958	0	5892	0	0	0	0	0	0	28526
16131	0	0	12012	0	2557	0	0	0	0
4547	12000	0	0	0	29249	0	0	0	0
0	0	15014	19462	0	0	0	0	0	31480
7304	0	0	19542	0	0	0	0	1764	9908
1031	18127	7609	7566	15931	15333	1669	17430	4637	19393
0	0	14134	0	0	17179	0	0	0	30924
15905	5068	14135	17828	1710	28599	0	4616	2276	9944
0	5062	0	17827	1722	0	0	0	0	9943
0	5055	0	17826	1694	0	0	0	0	9942
0	0	0	17825	0	0	0	0	0	9941
0	0	25654	19540	0	0	0	0	0	9899
0	0	25655	19539	0	0	0	0	0	9890
0	0	25656	19538	0	0	0	0	0	9881
0	0	15015	19463	0	0	0	0	0	31508
0	0	25657	19541	0	0	0	0	0	9945
0	6965	0	0	7861	4335	0	0	0	29694
8903	9118	10716	14850	6322	12090	9528	8426	13124	17441
4546	0	0	0	11872	10171	0	0	0	0
0	0	0	19543	0	0	0	0	0	9936
0	0	17239	10508	0	28460	0	1757	0	21570
0	3584	0	0	4598	14957	0	0	6753	0
0	0	17237	10507	0	2651	0	0	0	21560
0	0	0	19544	0	0	0	0	0	9980
11062	2304	2960	20691	1969	30478	7476	7102	301	20859
8904	9105	10707	0	6334	8254	0	0	0	17430
0	0	0	0	7589	1605	0	0	0	24037
0	0	15018	19464	0	0	0	0	0	31542
12387	14846	14214	7088	14675	1002	1422	16831	185	1560
12386	14838	14213	7087	0	19059	0	0	0	1559
0	14853	0	7086	0	0	0	0	0	1558
0	14840	0	7089	0	0	0	0	0	1563
0	14687	17811	0	0	0	0	0	0	5436
666	19667	26988	0	17987	7771	5539	0	4063	18814
0	0	23876	1084	0	7887	0	0	0	4976
0	0	0	0	7585	0	0	0	0	24048
8905	9131	10717	0	6325	29659	0	0	0	17436
4791	12316	1587	9863	10490	1411	120	4586	0	8523
0	0	7472	12484	0	0	1238	0	0	0
0	3937	0	8574	2402	199	0	0	0	5263
0	1631	10669	0	0	4545	0	0	0	0
0	0	17351	0	0	0	235	614	0	30963
0	16602	7604	542	16709	20866	0	13693	0	15325
0	16604	7608	541	16718	8433	0	0	0	15324
0	16599	7606	540	16724	8434	0	0	0	15323
0	16609	7605	539	0	5622	0	0	0	15322
0	0	3355	3472	0	28300	0	0	0	27345
8911	9123	10708	0	0	18522	0	0	0	17435
2822	8634	10721	19455	6775	12075	11994	0	13927	25414
9859	4792	0	1341	1411	28849	0	0	0	20414
0	4768	0	1340	0	2087	0	0	0	20413
0	8378	13680	0	6376	0	0	0	0	0
10849	0	21431	3390	0	1171	0	0	0	20501
0	16596	7607	543	0	8435	0	0	0	15321
15790	0	12896	11163	3645	0	0	0	0	3354
5304	12618	10738	9460	11220	15973	4992	3538	0	10797
8906	0	10714	0	0	8253	0	0	0	17438
14358	4393	27886	11242	3347	13555	5967	7297	11258	3552
0	0	0	19545	0	0	0	0	0	10070
2212	193	1581	18791	1831	0	7864	6081	8522	16380
4025	0	0	0	8907	0	0	0	0	21248
0	15683	13543	0	14234	0	1639	13877	0	0
8907	0	10715	0	0	0	0	0	0	17440
9987	7513	22101	1447	6589	20744	0	10632	14743	26488
0	5237	24863	0	8046	5704	11725	11363	0	0
1342	17641	15828	0	17397	5483	1221	16431	0	0
12382	0	0	8575	0	0	0	0	0	5260
11380	0	22646	14753	0	0	0	0	0	0
2821	8624	10723	19474	6764	1685	0	8712	0	25420
2823	0	10725	19466	6769	2340	0	0	0	25419
3532	19185	21379	22138	17825	0	0	9682	12582	0
0	0	0	544	0	0	0	0	0	15335
15376	3351	3241	21852	93	6976	7424	4923	7997	8941
0	0	19119	231	0	1062	0	0	0	25714
2825	0	10726	19534	6784	2341	0	0	0	25421
8909	0	10711	0	0	0	0	0	0	17437
11415	9273	0	0	6063	25725	11386	0	0	21471
16477	3617	8208	10842	687	17462	7999	6108	12387	2366
16476	3605	0	0	698	0	0	0	0	2365
8908	0	10713	0	0	0	0	0	0	17457
15377	3333	3239	21851	104	6975	0	0	0	8938
0	0	10412	3743	0	1618	0	0	0	21339
0	10138	14408	4807	8873	14089	8910	4000	8623	12586
0	0	10411	3735	0	13960	0	0	0	21336
8910	0	10712	0	0	0	0	0	0	17456
9581	0	0	0	0	8383	0	0	0	0
14500	4445	5899	13000	2146	2954	0	1446	3315	9561
0	0	10409	3727	0	13959	0	0	0	21335
8801	0	14239	3181	5471	1239	0	0	6056	28359
15382	3365	3240	21853	111	6974	0	0	0	8942
0	0	0	20423	0	0	0	11637	4231	0
12780	17075	17641	8608	16277	717	0	0	9408	5611
2824	0	10724	19508	0	1129	0	0	0	25423
0	0	7470	12460	0	0	0	0	0	0
11481	11537	17173	3844	8884	12965	95	3112	14237	29637
0	0	0	3843	8878	28799	0	0	0	29636
0	0	0	3842	8886	0	0	0	0	29634
0	0	0	3841	0	0	0	0	0	29633
0	0	0	3840	0	0	0	0	0	29632
0	0	22644	3943	7893	3380	0	10881	11651	0
0	0	10722	19500	0	12076	0	0	0	25416
0	0	0	0	0	555	0	0	0	1557
0	0	19191	0	0	0	5684	2049	0	0
0	0	10727	19490	0	13964	0	0	0	25410
0	0	0	19482	0	1130	0	0	0	25409
0	0	19121	235	0	25566	0	0	0	25719
0	0	15211	20441	0	4000	0	0	0	0
0	13708	74	0	12681	0	604	13812	0	0
15378	0	3245	21855	120	17630	0	0	0	8944
0	0	0	1342	0	0	0	0	0	20417
0	0	0	19518	0	13965	0	0	0	25415
15734	3627	22484	15792	4345	4869	0	6166	11405	10364
0	0	15232	20449	0	3969	0	0	0	0
0	0	15205	20459	0	3972	0	0	0	0
0	0	13088	18741	0	4708	0	0	0	0
7721	0	14136	18475	0	0	0	0	2575	11036
0	0	15204	20458	0	3967	0	0	0	0
0	0	15220	20450	0	3986	0	0	0	0
0	0	15595	12855	0	3718	0	0	0	13052
14359	4412	27884	11243	3336	1402	0	0	0	3551
0	0	15199	20444	0	3987	0	0	0	0
0	0	15222	20439	0	3978	0	0	0	0
0	0	15209	20453	0	3988	0	0	0	0
0	0	13097	18749	0	4712	0	0	0	0
0	0	19123	230	0	3212	0	0	0	25721
14360	4370	27885	11244	0	4872	0	0	0	3554
1108	0	0	20162	0	0	0	0	10906	16879
12149	0	14717	6494	12665	7674	0	1932	14529	4786
14929	0	4370	17656	0	2056	0	5438	12263	6103
0	0	15217	20456	0	3996	0	0	0	0
0	0	15238	20446	0	3998	0	0	0	0
0	0	15221	20440	0	3973	0	0	0	0
7037	12207	25752	9852	8935	28803	2882	4184	8398	15221
14415	9716	9697	11470	11146	0	3183	3597	3759	10503
0	0	19122	236	0	0	0	0	0	25722
0	0	18863	22661	0	0	0	13850	14607	16221
14356	4356	27888	11245	0	13554	0	0	0	3555
5088	12726	25879	18402	10519	0	0	3215	6248	13722
0	0	15229	20451	0	3971	0	0	0	0
887	12784	21380	21982	11397	9108	5611	0	2316	19290
886	0	21384	21966	0	21868	0	0	0	19289
0	0	13091	18744	0	10469	0	0	0	0
0	0	19120	234	0	0	0	0	0	25715
0	0	13093	18750	0	4713	0	0	0	0
0	0	15223	20483	0	2799	0	0	0	0
0	0	13094	18751	0	359	0	0	0	0
15167	16915	8522	11757	16947	15689	0	14932	453	3294
14361	0	27889	11247	0	6883	0	0	0	3559
8251	0	19194	4724	17893	2447	0	775	7621	15754
8252	0	19192	4723	17894	0	0	0	0	15753
0	0	19193	4722	17897	0	0	0	0	15752
0	0	19198	4721	0	7423	0	0	0	15751
12378	0	18008	0	0	0	0	0	0	0
0	0	19195	4725	0	18360	0	0	0	15757
0	0	21382	21974	0	0	0	0	0	19288
0	0	15191	20445	0	940	0	0	0	0
0	0	13087	18748	0	357	0	0	0	0
14362	0	27887	11246	0	13515	0	0	0	3558
0	0	19196	4720	0	2448	0	0	0	15756
0	0	19197	4719	0	0	0	0	0	15755
0	0	15228	20455	0	3966	0	0	0	0
7036	12217	25751	9853	0	3706	0	0	0	15214
0	0	13092	18754	0	4707	0	0	0	0
0	0	15236	20482	0	3970	0	0	0	0
10949	1750	25372	3213	1576	6060	0	0	11609	28534
0	1738	25356	3212	0	29845	0	0	0	28533
16314	14120	26529	11204	13748	16144	1740	16961	12035	2929
0	0	13121	18768	0	4711	0	0	0	0
10836	360	2952	14620	4517	6107	0	6529	6102	27846
14363	0	27892	11252	0	17442	0	0	0	3550
13038	13806	600	8262	13381	18914	0	0	23	6433
0	0	15233	20463	0	4011	0	0	0	0
0	0	13106	18756	0	1316	0	0	0	0
256	19312	14736	187	1354	5080	4579	1930	12435	18248
257	0	0	186	1361	5081	0	0	0	18247
0	0	0	185	0	5082	0	0	0	18246
0	0	0	184	0	11285	0	0	0	18245
0	0	0	183	0	15053	0	0	0	18244
5016	0	0	4915	0	0	0	0	8583	32099
14357	0	27891	11251	0	13556	0	0	0	3561
0	0	9690	11471	0	0	0	0	0	10502
12422	0	22978	1155	14885	0	0	15397	10027	570
0	0	15225	20476	0	3974	0	0	0	0
0	0	0	0	0	10211	0	0	0	5691
0	0	19125	237	0	0	0	0	0	25723
0	0	0	1343	0	0	0	0	0	20418
0	0	10410	3710	0	13956	0	0	0	21333
0	0	14716	6493	12656	18768	0	0	0	4785
15383	0	3261	21857	83	27169	0	0	0	8953
13279	14448	14879	7247	12366	5064	0	17635	13549	5416
0	8089	20494	0	5514	21095	0	0	0	0
0	0	10405	3693	0	13958	0	0	0	21331
0	12465	26950	0	0	6541	0	0	0	0
0	0	10408	3684	0	5359	0	0	0	21330
15385	0	3243	21856	0	27170	0	0	0	8939
0	0	10407	3676	0	1116	0	0	0	21329
0	0	0	11248	0	4873	0	0	0	3557
0	0	13113	18760	0	355	0	0	0	0
11614	14537	8523	7858	14588	0	0	0	12790	5368
0	0	15226	20477	0	3992	0	0	0	0
0	0	19124	232	0	0	0	0	0	25718
0	0	13108	18757	0	4710	0	0	0	0
13280	0	14882	7244	12365	1493	0	0	0	5417
0	17071	17642	8612	16283	9084	0	0	0	5610
12781	0	0	8611	0	0	0	0	0	5609
0	0	15230	20479	0	3968	0	0	0	0
0	0	15231	20480	0	3977	0	0	0	0
0	0	13107	18759	0	4709	0	0	0	0
0	0	10399	3667	0	25724	0	0	0	21327
0	0	10400	3658	0	30174	0	0	0	21328
0	0	0	11249	0	6882	0	0	0	3566
0	0	13084	2320	0	26492	0	0	0	0
15209	13527	20905	6558	13839	784	1923	14369	14406	10130
0	0	15227	20471	0	4002	0	0	0	0
1478	18697	25811	23736	15571	19796	1506	0	712	18158
1479	18692	0	23735	15575	5399	0	0	0	18157
0	0	13109	18753	0	13776	0	0	0	0
0	0	13098	18755	0	10466	0	0	0	0
15381	0	3251	21858	0	6977	0	0	0	8945
4890	16272	17774	21931	14171	14555	2657	14231	2972	13679
0	0	15219	20474	0	3982	0	0	0	0
1193	18121	8143	24430	16381	19784	1503	14343	5333	18345
0	0	15208	20475	0	3994	0	0	0	0
6758	11686	0	8066	10588	0	0	0	0	0
0	2619	3483	1501	2805	29938	0	0	0	20457
3905	11370	13456	5361	9189	6189	0	0	13225	25438
3907	0	0	5365	0	6186	0	0	0	25427
0	0	13082	2321	0	5605	0	0	0	0
0	15249	0	0	0	0	2540	0	952	0
0	0	28323	0	0	0	0	0	0	14802
0	1589	10667	0	0	9860	0	0	0	0
1477	18690	0	23737	15582	25871	0	0	0	18159
1109	0	0	20163	0	0	0	0	0	16878
4482	12987	15586	4825	10730	0	0	4838	13727	5088
7019	0	0	0	0	0	0	0	6468	31304
2165	0	7211	14201	0	0	0	13941	6630	19269
2773	18775	26463	22411	16170	3524	0	14153	13912	25503
13532	4782	1903	11234	1445	4918	7586	6786	884	2579
8818	3823	3638	11732	1922	15949	6564	7948	5204	20927
0	0	5900	13001	0	10947	0	0	0	9560
0	0	28324	0	0	0	0	0	0	14803
0	17085	0	8614	0	9090	0	0	0	5616
0	0	28321	0	0	0	0	0	0	14807
13533	0	1904	11235	1433	10995	0	0	0	2578
0	14527	8524	7857	14593	0	0	0	0	5373
0	0	8525	7856	0	19285	0	0	0	5372
5316	10811	15103	12780	10999	6005	0	0	4334	3152
3401	18453	1382	6080	15520	5491	0	0	1698	24075
3400	18458	1383	6070	15524	14655	0	0	0	24074
0	0	1384	6060	15531	30241	0	0	0	24073
0	0	0	15453	0	0	0	0	9672	21295
3722	10893	12991	5478	10484	0	3040	2600	8611	6747
0	0	0	8613	0	9086	0	0	0	5615
3909	0	0	5363	0	6181	0	0	0	25446
16536	1323	6654	11669	4510	24093	6550	4853	3618	3682
0	1331	0	11668	0	0	0	0	14554	3681
2820	7196	10718	7513	8061	7987	0	8721	13930	25460
0	12609	10729	0	11212	6294	0	0	0	0
0	0	19199	4727	0	0	0	0	0	15758
15387	0	3250	0	0	0	0	0	0	8952
15222	0	6000	8971	2291	0	7775	0	12271	2279
0	0	0	8970	0	0	0	0	0	2278
0	0	0	8610	0	5815	0	0	0	5614
0	0	0	8609	0	9088	0	0	0	5613
0	0	0	5233	0	0	0	0	8157	0
0	0	13115	18762	0	4705	0	0	0	0
15386	0	3248	0	0	0	0	0	0	8937
5490	11077	15611	9900	9707	15741	3332	4533	12296	12168
15380	0	3253	0	0	0	0	0	0	8947
0	0	14398	22273	0	1249	0	0	0	0
0	0	10403	3718	0	5358	0	0	0	21342
15379	0	3242	0	0	0	0	0	0	8936
1409	0	0	6204	0	0	0	0	732	21981
13957	3138	3344	16024	3903	10235	0	4927	11380	10664
0	4137	2458	20218	392	0	0	0	0	8991
9240	1425	1544	2063	1958	3762	0	0	3095	27538
12186	15673	590	7226	14446	18416	0	17579	12810	4800
0	0	19201	4718	0	0	0	0	0	15759
0	0	7036	0	0	5010	0	0	0	661
0	0	7037	0	0	0	0	0	0	663
0	0	0	0	0	4337	0	0	0	29703
0	0	19202	4717	0	0	0	0	0	15761
0	0	152	0	0	1075	0	0	0	23637
13408	3341	18019	11418	3842	10579	6710	13510	867	2470
6329	5614	22592	18426	5090	14545	0	10974	6556	11107
0	0	13117	18763	0	14008	0	0	0	0
0	0	7035	0	0	0	0	0	0	658
0	0	0	0	0	5612	0	0	0	29702
0	0	0	0	0	4336	0	0	0	29701
13956	3125	3345	16026	3909	2728	0	0	0	10665
0	19669	26987	0	0	0	0	8866	0	18812
13409	0	18020	11419	3832	24363	0	0	0	2471
0	0	15237	0	0	4008	0	0	0	0
0	0	0	0	0	26499	0	0	0	29700
0	0	0	0	0	15398	0	0	0	29699
0	0	0	0	0	4338	0	0	0	29706
0	10352	0	0	9863	0	0	0	0	25926
0	0	13114	18765	0	10467	0	0	0	0
5473	9714	12127	4849	0	29156	0	3003	8351	26170
0	0	0	7859	14599	0	0	0	0	5378
4889	0	17775	21930	14169	5037	0	0	0	13672
0	0	14401	22274	0	1250	0	0	0	0
0	0	5992	0	0	0	0	6670	0	0
0	0	2446	20211	408	0	0	0	0	8990
15384	0	3256	0	0	0	0	0	0	8963
0	0	22650	14750	0	1846	0	0	0	0
7287	0	12135	19666	0	1271	0	929	10859	32040
0	0	13118	18767	0	0	0	0	0	0
0	0	13122	18766	0	0	0	0	0	0
0	0	14402	22275	0	1251	0	0	0	0
5391	0	0	24676	0	0	0	0	1976	7178
7288	0	0	19667	9508	0	0	0	0	32049
0	0	15013	19465	0	0	0	0	0	31589
0	0	13119	18769	0	0	0	0	0	0
13766	4805	3977	11020	2967	6783	5797	6362	0	9174
2346	7691	22581	4592	8731	10441	0	10981	5591	22895
4736	12393	15028	18954	9391	10821	0	0	1808	1087
3908	0	0	5362	0	6185	0	0	0	25465
0	0	0	19670	0	29081	0	0	0	32066
0	0	0	0	0	0	1998	16464	0	0
13638	17495	25010	9184	15439	23637	4421	12884	12230	3188
10701	6717	117	20651	0	21028	11930	1213	4409	14572
7781	11529	12557	21172	9050	9808	0	1714	8432	14673
0	0	0	19668	0	10041	0	0	0	32057
0	0	151	0	0	1073	0	0	0	23639
2819	7208	10719	7521	8068	19312	0	0	0	25461
7647	12145	802	4774	10261	9293	0	0	13695	5139
8802	0	0	0	0	0	0	0	0	28358
2350	7686	22580	4584	8726	16662	0	0	0	22894
0	0	22649	14751	0	13549	0	0	0	0
3396	6590	22549	15358	6571	26194	12191	12386	13899	25487
0	0	2447	20212	0	0	0	0	0	8981
0	11546	0	21174	9057	28772	0	0	0	14679
0	0	0	21173	0	30528	0	0	0	14660
0	0	0	11206	0	0	0	0	0	2932
0	0	0	11205	0	0	0	0	0	2931
0	10305	12533	0	0	21435	0	0	0	0
0	5596	22591	18425	5087	25606	0	0	0	11106
0	0	15102	12781	11008	1999	0	0	0	3162
0	0	0	19671	9521	0	0	0	0	32084
6887	0	0	19216	0	0	0	0	607	14704
12977	14860	442	8190	14635	0	1635	0	10044	8218
4738	12402	15030	18962	0	10820	0	0	0	1123
3963	0	0	22013	0	0	0	0	2751	22423
7646	12138	810	0	10249	9296	0	0	0	5407
0	0	6214	0	0	13120	0	0	0	0
13037	0	601	8263	13377	0	0	0	0	0
530	17866	7637	18624	0	1696	9354	0	1402	19939
4965	0	26044	0	0	0	0	0	0	7497
0	6766	20169	8060	6534	9419	0	0	10317	25630
2347	0	22583	4609	8723	0	0	0	0	22897
0	0	0	20165	0	0	0	0	0	16880
13491	15118	9423	2678	14142	18792	0	14084	2468	7961
2160	1243	3028	5838	1419	4601	6533	5336	10721	23549
2666	7859	10578	12525	7678	5404	10728	12074	5632	16246
13767	4824	3976	11019	2978	2782	0	0	0	9173
4739	0	15024	18955	0	10819	0	0	0	1075
0	346	24109	0	2206	0	0	0	0	0
0	0	7210	14202	0	0	0	0	0	19268
15365	4310	20615	11349	2949	16327	8366	7503	7941	2208
0	0	0	6205	0	0	0	0	0	21980
4737	0	15026	18957	0	10817	0	0	0	1107
2351	0	22582	4599	0	0	0	0	0	22896
3764	4454	5544	5015	323	17740	6446	7139	4428	18971
0	0	16691	13421	0	0	0	3808	7161	0
0	4323	0	0	3134	0	1058	0	0	0
10102	6976	22102	4446	5349	5863	11679	0	6132	26869
0	0	121	0	0	1109	0	0	0	23647
0	0	2444	20215	0	0	0	0	0	8989
0	0	7638	18630	0	14174	0	15536	0	19941
5474	9713	0	4850	0	0	0	0	0	26180
7648	0	815	0	0	9294	0	0	0	5494
0	0	0	21176	0	0	0	0	0	14692
0	0	10668	0	0	15883	0	0	0	0
13138	14222	13949	19754	12849	13607	1004	17419	0	6472
9578	0	22645	3944	5312	26373	0	0	0	27238
